"cell_id"	"pseudo_time"	"cell_type"
"HP1506401_N19"	0.57676257665734	"alpha cell"
"HP1506401_N20"	1.68705103830556	"beta cell"
"HP1506401_N22"	2.37229866071444	"acinar cell"
"HP1506401_N23"	2.36604752341262	"acinar cell"
"HP1506401_N24"	2.35767623407674	"acinar cell"
"HP1506401_N4"	2.61019319129266	"alpha cell"
"HP1506401_N5"	2.36239179117942	"acinar cell"
"HP1506401_N9"	2.36068635032032	"acinar cell"
"HP1506401_O10"	1.67120362202537	"beta cell"
"HP1506401_O11"	1.69866918952961	"beta cell"
"HP1506401_O12"	2.36585601616419	"acinar cell"
"HP1506401_O16"	2.36164953056419	"acinar cell"
"HP1506401_O18"	2.36542367796711	"acinar cell"
"HP1506401_O2"	2.20531589972225	"ductal cell"
"HP1506401_O21"	2.36486355207919	"acinar cell"
"HP1506401_O23"	2.6047113756025	"alpha cell"
"HP1506401_O24"	2.36932180223254	"acinar cell"
"HP1506401_O3"	2.74296890434104	"alpha cell"
"HP1506401_O4"	2.24662960979689	"ductal cell"
"HP1506401_O7"	2.38700911495318	"acinar cell"
"HP1506401_O8"	2.21518271399458	"ductal cell"
"HP1506401_P1"	2.26832432847536	"ductal cell"
"HP1506401_P10"	2.3698224189458	"acinar cell"
"HP1506401_P11"	2.2240964193718	"ductal cell"
"HP1506401_P12"	1.6659430274884	"beta cell"
"HP1506401_P14"	1.69242174430294	"beta cell"
"HP1506401_P17"	2.3778271217357	"acinar cell"
"HP1506401_P19"	2.73298475974669	"alpha cell"
"HP1506401_P20"	1.71272214948846	"co-expression cell"
"HP1506401_P21"	2.20731043624228	"ductal cell"
"HP1506401_P22"	2.21651694021804	"ductal cell"
"HP1506401_P23"	2.36236563400906	"acinar cell"
"HP1506401_P3"	2.67810452043711	"alpha cell"
"HP1506401_P4"	2.2047170525039	"ductal cell"
"HP1506401_P5"	2.22285347986234	"ductal cell"
"HP1507101_A12"	1.58516598207513	"beta cell"
"HP1507101_A14"	2.54526888871421	"alpha cell"
"HP1507101_A20"	2.45648247387748	"alpha cell"
"HP1507101_A22"	2.52888437120447	"alpha cell"
"HP1507101_A4"	2.43141417295654	"alpha cell"
"HP1507101_A5"	1.66579806419592	"delta cell"
"HP1507101_A6"	1.57930306584461	"beta cell"
"HP1507101_B1"	2.44045752606604	"alpha cell"
"HP1507101_B12"	2.51110622848163	"alpha cell"
"HP1507101_B13"	2.43852234305305	"alpha cell"
"HP1507101_B14"	2.44270891884996	"alpha cell"
"HP1507101_B15"	1.75169879942114	"co-expression cell"
"HP1507101_B16"	2.45294415452958	"alpha cell"
"HP1507101_B18"	2.51213239868568	"alpha cell"
"HP1507101_B19"	2.42470923455092	"alpha cell"
"HP1507101_B20"	0.422420879918598	"gamma cell"
"HP1507101_B23"	2.45543134816721	"alpha cell"
"HP1507101_B24"	2.47548467873085	"alpha cell"
"HP1507101_B3"	2.43355301884361	"alpha cell"
"HP1507101_B4"	2.45575115085695	"alpha cell"
"HP1507101_B5"	1.6203640725844	"beta cell"
"HP1507101_B6"	2.46368709459745	"alpha cell"
"HP1507101_B7"	2.48285540924386	"alpha cell"
"HP1507101_C10"	1.73092532477501	"co-expression cell"
"HP1507101_C12"	1.60588252828254	"beta cell"
"HP1507101_C14"	2.42469025487877	"alpha cell"
"HP1507101_C18"	2.53010569539657	"alpha cell"
"HP1507101_C2"	2.4336574814989	"alpha cell"
"HP1507101_C4"	2.43723199368278	"alpha cell"
"HP1507101_C5"	2.44709671697231	"alpha cell"
"HP1507101_C7"	1.57827530729194	"beta cell"
"HP1507101_C8"	2.44708346419567	"alpha cell"
"HP1507101_D1"	2.45082075636182	"alpha cell"
"HP1507101_D10"	1.79229642685465	"endothelial cell"
"HP1507101_D12"	2.42028104613587	"alpha cell"
"HP1507101_D14"	2.43867209579762	"alpha cell"
"HP1507101_D15"	2.46080735600434	"alpha cell"
"HP1507101_D17"	2.44664734543656	"alpha cell"
"HP1507101_D18"	2.44456196137272	"alpha cell"
"HP1507101_D2"	2.44627099348419	"alpha cell"
"HP1507101_D22"	1.62115637673545	"beta cell"
"HP1507101_D23"	1.58698389055283	"beta cell"
"HP1507101_D3"	1.61726980204411	"beta cell"
"HP1507101_D5"	2.50189822151928	"alpha cell"
"HP1507101_D6"	1.61639315126379	"beta cell"
"HP1507101_D8"	2.42480354997683	"alpha cell"
"HP1507101_D9"	2.22172278425053	"PSC cell"
"HP1507101_E10"	2.44652457646167	"alpha cell"
"HP1507101_E12"	2.46117177258413	"alpha cell"
"HP1507101_E14"	1.56930409542979	"beta cell"
"HP1507101_E2"	2.44005217962958	"alpha cell"
"HP1507101_E20"	2.44621806443553	"alpha cell"
"HP1507101_E22"	2.36805784556332	"acinar cell"
"HP1507101_E24"	2.52273232132661	"alpha cell"
"HP1507101_E6"	2.49471424524544	"alpha cell"
"HP1507101_E7"	2.45172126115725	"alpha cell"
"HP1507101_E8"	2.47799220541499	"alpha cell"
"HP1507101_E9"	2.56912266871246	"alpha cell"
"HP1507101_F1"	2.42513230201621	"alpha cell"
"HP1507101_F10"	1.73355449509179	"delta cell"
"HP1507101_F11"	1.57917845082101	"beta cell"
"HP1507101_F12"	1.70032056829448	"delta cell"
"HP1507101_F13"	2.42436918260762	"alpha cell"
"HP1507101_F14"	1.62123409008888	"beta cell"
"HP1507101_F15"	2.18282228491869	"ductal cell"
"HP1507101_F16"	2.47495864774313	"alpha cell"
"HP1507101_F18"	2.51894025906496	"alpha cell"
"HP1507101_F19"	2.48663846735339	"alpha cell"
"HP1507101_F2"	2.44890276459091	"alpha cell"
"HP1507101_F20"	2.48801017502637	"alpha cell"
"HP1507101_F22"	2.45084770454498	"alpha cell"
"HP1507101_F23"	1.57422190495052	"beta cell"
"HP1507101_F3"	2.4907888105897	"alpha cell"
"HP1507101_F4"	1.62296097850107	"beta cell"
"HP1507101_F5"	2.53111452360237	"alpha cell"
"HP1507101_F7"	2.45384657131558	"alpha cell"
"HP1507101_F8"	2.42958683401351	"alpha cell"
"HP1507101_G10"	2.22085019974268	"ductal cell"
"HP1507101_G12"	2.44676099183678	"alpha cell"
"HP1507101_G13"	2.57024028184271	"alpha cell"
"HP1507101_G14"	2.43483742353403	"alpha cell"
"HP1507101_G15"	2.53949557226114	"alpha cell"
"HP1507101_G16"	2.44948138653463	"alpha cell"
"HP1507101_G18"	2.42933443146546	"alpha cell"
"HP1507101_G2"	2.21561509737709	"PSC cell"
"HP1507101_G22"	2.57740029113323	"alpha cell"
"HP1507101_G23"	2.57368175005935	"alpha cell"
"HP1507101_G6"	2.48240991110011	"alpha cell"
"HP1507101_G8"	2.43978534077024	"alpha cell"
"HP1507101_H1"	2.44654890672106	"alpha cell"
"HP1507101_H10"	1.73657906923302	"co-expression cell"
"HP1507101_H11"	2.44787995183229	"alpha cell"
"HP1507101_H12"	2.44603875932662	"alpha cell"
"HP1507101_H14"	2.43348819402031	"alpha cell"
"HP1507101_H15"	2.42153195691478	"alpha cell"
"HP1507101_H16"	2.19847009073355	"ductal cell"
"HP1507101_H17"	1.60996921446547	"beta cell"
"HP1507101_H22"	2.44287591386462	"alpha cell"
"HP1507101_H23"	2.44359637222864	"alpha cell"
"HP1507101_H3"	2.42515834170664	"alpha cell"
"HP1507101_H4"	1.61241161215196	"beta cell"
"HP1507101_H5"	2.43273927942046	"alpha cell"
"HP1507101_H6"	2.44804766811244	"alpha cell"
"HP1507101_H7"	2.50540429958772	"alpha cell"
"HP1507101_H9"	2.48468585092225	"alpha cell"
"HP1507101_I11"	2.4409838789334	"alpha cell"
"HP1507101_I12"	1.6133769388976	"beta cell"
"HP1507101_I13"	2.43631690480784	"alpha cell"
"HP1507101_I16"	2.49310687532774	"alpha cell"
"HP1507101_I17"	2.44306334387452	"alpha cell"
"HP1507101_I18"	1.65611926225724	"beta cell"
"HP1507101_I19"	2.54654767502941	"alpha cell"
"HP1507101_I2"	2.44043728629165	"alpha cell"
"HP1507101_I20"	2.43836452638996	"alpha cell"
"HP1507101_I22"	2.44365908728758	"alpha cell"
"HP1507101_I4"	2.5037686825741	"alpha cell"
"HP1507101_I5"	2.42400254876135	"alpha cell"
"HP1507101_I6"	2.43641508672024	"alpha cell"
"HP1507101_I8"	2.42340367205662	"alpha cell"
"HP1507101_J1"	2.52061153641712	"alpha cell"
"HP1507101_J11"	2.42933137314957	"alpha cell"
"HP1507101_J12"	2.21916790160236	"PSC cell"
"HP1507101_J13"	2.43612166205006	"alpha cell"
"HP1507101_J15"	2.19862144751047	"ductal cell"
"HP1507101_J17"	2.45343948575739	"alpha cell"
"HP1507101_J18"	2.49007321107028	"alpha cell"
"HP1507101_J19"	1.57942065725225	"beta cell"
"HP1507101_J2"	2.43549027617977	"alpha cell"
"HP1507101_J20"	1.61833052092303	"beta cell"
"HP1507101_J21"	2.56477302554546	"alpha cell"
"HP1507101_J22"	2.45249032561806	"alpha cell"
"HP1507101_J23"	2.45925388811385	"alpha cell"
"HP1507101_J24"	2.45824395328963	"alpha cell"
"HP1507101_J3"	2.44771749556129	"alpha cell"
"HP1507101_J5"	2.42574718334717	"alpha cell"
"HP1507101_J7"	2.39263039096076	"acinar cell"
"HP1507101_J8"	1.73350952052409	"co-expression cell"
"HP1507101_K13"	2.22995672195186	"PSC cell"
"HP1507101_K15"	1.56686658217171	"beta cell"
"HP1507101_K16"	2.21093388393367	"ductal cell"
"HP1507101_K20"	2.21799138522676	"PSC cell"
"HP1507101_K23"	1.61218060557386	"beta cell"
"HP1507101_K3"	2.53897458742179	"alpha cell"
"HP1507101_K4"	2.49873482916821	"alpha cell"
"HP1507101_K8"	2.55392487409667	"alpha cell"
"HP1507101_L1"	2.21634427893079	"PSC cell"
"HP1507101_L11"	2.51287392674884	"alpha cell"
"HP1507101_L14"	2.46290934499271	"alpha cell"
"HP1507101_L16"	1.59666694387201	"beta cell"
"HP1507101_L17"	2.3723137472099	"acinar cell"
"HP1507101_L18"	2.44857760443651	"alpha cell"
"HP1507101_L19"	2.51397404770824	"alpha cell"
"HP1507101_L2"	2.43790170081532	"alpha cell"
"HP1507101_L21"	2.47151237670067	"alpha cell"
"HP1507101_L22"	1.57177424279868	"beta cell"
"HP1507101_L23"	1.65740291120809	"delta cell"
"HP1507101_L24"	1.57764524550616	"beta cell"
"HP1507101_L3"	2.49062381410527	"alpha cell"
"HP1507101_L4"	1.70605978846227	"delta cell"
"HP1507101_L5"	2.51335244906877	"alpha cell"
"HP1507101_L7"	2.42272682412201	"alpha cell"
"HP1507101_M12"	2.5444654309933	"alpha cell"
"HP1507101_M18"	2.44192333513626	"alpha cell"
"HP1507101_M2"	2.47279810797844	"alpha cell"
"HP1507101_M22"	0.459983684395274	"gamma cell"
"HP1507101_M4"	2.42441576967343	"alpha cell"
"HP1507101_M8"	1.61744285625088	"beta cell"
"HP1507101_N1"	2.47972961981799	"alpha cell"
"HP1507101_N13"	1.61365519571707	"beta cell"
"HP1507101_N16"	2.47193633931359	"alpha cell"
"HP1507101_N19"	2.43282639436799	"alpha cell"
"HP1507101_N2"	2.50647135454019	"alpha cell"
"HP1507101_N20"	2.5254229578946	"alpha cell"
"HP1507101_N21"	1.73864079810098	"co-expression cell"
"HP1507101_N4"	2.46433142119378	"alpha cell"
"HP1507101_N5"	1.58230883632293	"beta cell"
"HP1507101_N6"	1.62484147408609	"beta cell"
"HP1507101_N8"	2.20955200925338	"ductal cell"
"HP1507101_N9"	2.43328203505574	"alpha cell"
"HP1507101_O1"	2.50845371317754	"alpha cell"
"HP1507101_O11"	2.4238163642775	"alpha cell"
"HP1507101_O12"	2.19463135394411	"ductal cell"
"HP1507101_O13"	2.4475919658854	"alpha cell"
"HP1507101_O14"	1.55084475944835	"beta cell"
"HP1507101_O16"	2.43680893509582	"alpha cell"
"HP1507101_O19"	1.61604211813172	"beta cell"
"HP1507101_O20"	2.53720801724117	"alpha cell"
"HP1507101_O22"	2.45308092933607	"alpha cell"
"HP1507101_O23"	1.6680341625521	"delta cell"
"HP1507101_O3"	1.60147835228797	"beta cell"
"HP1507101_O5"	2.49712317563661	"alpha cell"
"HP1507101_O8"	1.61719248190766	"beta cell"
"HP1507101_P1"	2.2180695416	"ductal cell"
"HP1507101_P10"	2.44168878784825	"alpha cell"
"HP1507101_P11"	1.81581255862502	"co-expression cell"
"HP1507101_P12"	2.45610492092713	"alpha cell"
"HP1507101_P2"	1.61557021270015	"beta cell"
"HP1507101_P21"	1.69139724324557	"delta cell"
"HP1507101_P23"	2.56259210152912	"alpha cell"
"HP1507101_P3"	2.43790337472592	"alpha cell"
"HP1507101_P4"	2.4569701845933	"alpha cell"
"HP1507101_P5"	2.44113693281581	"alpha cell"
"HP1507101_P8"	2.56744640918677	"alpha cell"
"HP1508501T2D_A10"	1.71297838584134	"beta cell"
"HP1508501T2D_A11"	2.35201193320367	"acinar cell"
"HP1508501T2D_A12"	2.57691522053879	"alpha cell"
"HP1508501T2D_A13"	2.65383200330464	"alpha cell"
"HP1508501T2D_A14"	2.55303471831168	"alpha cell"
"HP1508501T2D_A15"	2.63927677052861	"alpha cell"
"HP1508501T2D_A16"	2.6843456014192	"alpha cell"
"HP1508501T2D_A17"	2.23843788343889	"ductal cell"
"HP1508501T2D_A19"	0.42073240297196	"gamma cell"
"HP1508501T2D_A23"	2.33827082246507	"acinar cell"
"HP1508501T2D_A3"	2.59610500446462	"alpha cell"
"HP1508501T2D_A4"	2.67728837418612	"alpha cell"
"HP1508501T2D_A7"	2.23941813246107	"ductal cell"
"HP1508501T2D_A8"	2.22243662001755	"PSC cell"
"HP1508501T2D_B10"	0.426428017464604	"gamma cell"
"HP1508501T2D_B11"	2.59802510095723	"alpha cell"
"HP1508501T2D_B12"	2.59762388169417	"alpha cell"
"HP1508501T2D_B14"	2.36786704624774	"acinar cell"
"HP1508501T2D_B15"	2.57132730144355	"alpha cell"
"HP1508501T2D_B16"	1.71483727828077	"beta cell"
"HP1508501T2D_B17"	2.22984561433325	"ductal cell"
"HP1508501T2D_B18"	2.2450677446014	"ductal cell"
"HP1508501T2D_B19"	2.1522527090921	"ductal cell"
"HP1508501T2D_B20"	1.72402214707565	"beta cell"
"HP1508501T2D_B21"	1.92206509886826	"co-expression cell"
"HP1508501T2D_B23"	2.60115986436353	"alpha cell"
"HP1508501T2D_B3"	2.60623380123792	"alpha cell"
"HP1508501T2D_B4"	2.69294003420888	"alpha cell"
"HP1508501T2D_B5"	2.65987443786209	"alpha cell"
"HP1508501T2D_B8"	2.5804271288028	"alpha cell"
"HP1508501T2D_B9"	2.64165870870026	"alpha cell"
"HP1508501T2D_C10"	2.5860555588583	"alpha cell"
"HP1508501T2D_C11"	2.21546856336552	"ductal cell"
"HP1508501T2D_C12"	2.21889389012333	"PSC cell"
"HP1508501T2D_C13"	2.62064074288307	"alpha cell"
"HP1508501T2D_C14"	1.69914855049396	"beta cell"
"HP1508501T2D_C15"	2.23166170099468	"ductal cell"
"HP1508501T2D_C16"	1.78958820579395	"delta cell"
"HP1508501T2D_C17"	1.57373299555825	"beta cell"
"HP1508501T2D_C18"	2.22817638484616	"ductal cell"
"HP1508501T2D_C19"	2.1937144979586	"ductal cell"
"HP1508501T2D_C2"	2.24742934524344	"ductal cell"
"HP1508501T2D_C20"	2.65632328656198	"alpha cell"
"HP1508501T2D_C23"	2.59709072344028	"alpha cell"
"HP1508501T2D_C4"	1.67323119471899	"beta cell"
"HP1508501T2D_C8"	1.76090311639933	"delta cell"
"HP1508501T2D_C9"	2.06077497231116	"MHC class II cell"
"HP1508501T2D_D1"	2.58930816900854	"alpha cell"
"HP1508501T2D_D10"	2.62458181284572	"alpha cell"
"HP1508501T2D_D11"	2.71182492012122	"alpha cell"
"HP1508501T2D_D13"	2.59734140805728	"alpha cell"
"HP1508501T2D_D14"	2.56215789901251	"alpha cell"
"HP1508501T2D_D15"	2.49493414244488	"alpha cell"
"HP1508501T2D_D16"	2.6727859508815	"alpha cell"
"HP1508501T2D_D17"	2.57981801581006	"alpha cell"
"HP1508501T2D_D18"	2.40752033330056	"acinar cell"
"HP1508501T2D_D2"	2.57683712122678	"alpha cell"
"HP1508501T2D_D20"	2.64631738404117	"alpha cell"
"HP1508501T2D_D21"	2.5823563021128	"alpha cell"
"HP1508501T2D_D22"	2.23904736051748	"ductal cell"
"HP1508501T2D_D3"	2.59896535068691	"alpha cell"
"HP1508501T2D_D5"	2.59853473430217	"alpha cell"
"HP1508501T2D_D6"	1.99775907709567	"alpha cell"
"HP1508501T2D_D8"	2.58396156947045	"alpha cell"
"HP1508501T2D_D9"	2.37858057511408	"acinar cell"
"HP1508501T2D_E1"	2.22674012337232	"PSC cell"
"HP1508501T2D_E10"	2.60706159794356	"alpha cell"
"HP1508501T2D_E11"	2.23216856252052	"ductal cell"
"HP1508501T2D_E12"	2.57102828508973	"alpha cell"
"HP1508501T2D_E13"	2.58117011959697	"alpha cell"
"HP1508501T2D_E14"	2.66376672020527	"alpha cell"
"HP1508501T2D_E15"	2.24717175580839	"ductal cell"
"HP1508501T2D_E16"	2.29332124532855	"ductal cell"
"HP1508501T2D_E17"	2.25863278417812	"ductal cell"
"HP1508501T2D_E18"	2.58036493139057	"alpha cell"
"HP1508501T2D_E19"	2.60608629639323	"alpha cell"
"HP1508501T2D_E2"	2.68338935660702	"alpha cell"
"HP1508501T2D_E20"	2.21567612308877	"PSC cell"
"HP1508501T2D_E21"	2.70084264444526	"alpha cell"
"HP1508501T2D_E22"	2.58916237420244	"alpha cell"
"HP1508501T2D_E23"	2.55925323317561	"alpha cell"
"HP1508501T2D_E4"	2.36818889927193	"acinar cell"
"HP1508501T2D_E6"	2.66589124811036	"alpha cell"
"HP1508501T2D_E7"	2.22750456650272	"ductal cell"
"HP1508501T2D_E8"	2.61048987817427	"alpha cell"
"HP1508501T2D_E9"	2.24432089173455	"ductal cell"
"HP1508501T2D_F1"	1.72698962766323	"beta cell"
"HP1508501T2D_F11"	0.421967622940525	"gamma cell"
"HP1508501T2D_F12"	2.24190052929002	"ductal cell"
"HP1508501T2D_F14"	2.04001001936412	"MHC class II cell"
"HP1508501T2D_F15"	2.2198859166023	"ductal cell"
"HP1508501T2D_F16"	2.593148019361	"alpha cell"
"HP1508501T2D_F17"	2.60596674267388	"alpha cell"
"HP1508501T2D_F18"	2.60996946209012	"alpha cell"
"HP1508501T2D_F2"	2.58001113582919	"alpha cell"
"HP1508501T2D_F20"	2.60889163566075	"alpha cell"
"HP1508501T2D_F21"	2.35445485558606	"acinar cell"
"HP1508501T2D_F22"	1.99184970267714	"unclassified endocrine cell"
"HP1508501T2D_F23"	2.69167673972175	"alpha cell"
"HP1508501T2D_F3"	1.70638821130636	"beta cell"
"HP1508501T2D_F4"	2.20263060898124	"ductal cell"
"HP1508501T2D_F5"	1.99960390636161	"ductal cell"
"HP1508501T2D_F7"	1.69992017307717	"beta cell"
"HP1508501T2D_F8"	2.23229872059434	"ductal cell"
"HP1508501T2D_F9"	2.67464750006755	"alpha cell"
"HP1508501T2D_G1"	2.2433432158974	"ductal cell"
"HP1508501T2D_G10"	2.55745944711026	"alpha cell"
"HP1508501T2D_G11"	2.5819635418944	"alpha cell"
"HP1508501T2D_G12"	2.34804571326639	"acinar cell"
"HP1508501T2D_G13"	2.2550668149763	"ductal cell"
"HP1508501T2D_G14"	2.24113404843855	"ductal cell"
"HP1508501T2D_G15"	2.61469037604282	"alpha cell"
"HP1508501T2D_G16"	1.63617636052548	"unclassified endocrine cell"
"HP1508501T2D_G17"	2.35305306782877	"acinar cell"
"HP1508501T2D_G18"	2.36025331164712	"acinar cell"
"HP1508501T2D_G19"	2.3571805155968	"acinar cell"
"HP1508501T2D_G2"	2.24812572505041	"ductal cell"
"HP1508501T2D_G20"	2.5928364531088	"alpha cell"
"HP1508501T2D_G21"	2.63124514904573	"alpha cell"
"HP1508501T2D_G22"	0.425960842010289	"gamma cell"
"HP1508501T2D_G23"	2.35487218422888	"acinar cell"
"HP1508501T2D_G3"	2.22223932558252	"ductal cell"
"HP1508501T2D_G4"	2.59387352733356	"alpha cell"
"HP1508501T2D_G5"	1.70909396356059	"beta cell"
"HP1508501T2D_G6"	2.68529227053167	"alpha cell"
"HP1508501T2D_G9"	1.65293698096129	"unclassified endocrine cell"
"HP1508501T2D_H10"	2.57715445713048	"alpha cell"
"HP1508501T2D_H11"	1.74273168637915	"delta cell"
"HP1508501T2D_H12"	2.02957664739267	"mast cell"
"HP1508501T2D_H13"	2.23455779250754	"ductal cell"
"HP1508501T2D_H14"	2.00623643703014	"ductal cell"
"HP1508501T2D_H15"	2.51382392809688	"alpha cell"
"HP1508501T2D_H16"	2.34865330077649	"acinar cell"
"HP1508501T2D_H17"	2.25036969558906	"ductal cell"
"HP1508501T2D_H18"	0.421711172875611	"gamma cell"
"HP1508501T2D_H2"	1.75391035542742	"co-expression cell"
"HP1508501T2D_H21"	2.60327059808561	"alpha cell"
"HP1508501T2D_H22"	2.18974268382823	"alpha cell"
"HP1508501T2D_H23"	2.62495049460324	"alpha cell"
"HP1508501T2D_H3"	2.52413145188512	"alpha cell"
"HP1508501T2D_H4"	2.54878877756757	"alpha cell"
"HP1508501T2D_H5"	2.21962229535929	"PSC cell"
"HP1508501T2D_H6"	2.60825406881867	"alpha cell"
"HP1508501T2D_I1"	2.24954687256203	"ductal cell"
"HP1508501T2D_I10"	2.40783999801004	"acinar cell"
"HP1508501T2D_I11"	2.22325287998181	"ductal cell"
"HP1508501T2D_I12"	2.22808396309877	"ductal cell"
"HP1508501T2D_I13"	2.24542981632969	"ductal cell"
"HP1508501T2D_I14"	2.62415935003793	"alpha cell"
"HP1508501T2D_I15"	2.6301395320907	"alpha cell"
"HP1508501T2D_I16"	2.60318100340942	"alpha cell"
"HP1508501T2D_I17"	2.25986752030084	"ductal cell"
"HP1508501T2D_I18"	1.75706015652734	"delta cell"
"HP1508501T2D_I19"	2.21983217006379	"PSC cell"
"HP1508501T2D_I2"	2.58753248234217	"alpha cell"
"HP1508501T2D_I20"	2.60833253596732	"alpha cell"
"HP1508501T2D_I21"	2.15324020925051	"ductal cell"
"HP1508501T2D_I22"	2.6322119335041	"alpha cell"
"HP1508501T2D_I23"	1.83516195972141	"delta cell"
"HP1508501T2D_I3"	2.22485903930821	"PSC cell"
"HP1508501T2D_I4"	2.2336049771503	"ductal cell"
"HP1508501T2D_I7"	2.35255126697807	"acinar cell"
"HP1508501T2D_I8"	1.70297925272244	"beta cell"
"HP1508501T2D_J1"	2.58564126362134	"alpha cell"
"HP1508501T2D_J11"	2.22449729164576	"ductal cell"
"HP1508501T2D_J12"	2.5745312400272	"alpha cell"
"HP1508501T2D_J13"	2.22425013840425	"ductal cell"
"HP1508501T2D_J14"	2.22298881206652	"ductal cell"
"HP1508501T2D_J15"	2.21810319226499	"ductal cell"
"HP1508501T2D_J16"	2.2343884980782	"ductal cell"
"HP1508501T2D_J17"	2.68511816075137	"alpha cell"
"HP1508501T2D_J18"	1.7719817552098	"delta cell"
"HP1508501T2D_J2"	2.22143676694627	"PSC cell"
"HP1508501T2D_J20"	2.65645171514284	"alpha cell"
"HP1508501T2D_J21"	2.63264263436622	"alpha cell"
"HP1508501T2D_J22"	2.25112601109606	"ductal cell"
"HP1508501T2D_J23"	2.36081638183883	"acinar cell"
"HP1508501T2D_J3"	2.60349716516975	"alpha cell"
"HP1508501T2D_J4"	2.57973602369312	"alpha cell"
"HP1508501T2D_J5"	2.6301041222852	"alpha cell"
"HP1508501T2D_J6"	1.71027437947364	"beta cell"
"HP1508501T2D_J8"	2.58328947431283	"alpha cell"
"HP1508501T2D_J9"	2.61897837704884	"alpha cell"
"HP1508501T2D_K1"	2.60878819319596	"alpha cell"
"HP1508501T2D_K12"	2.66196806145676	"alpha cell"
"HP1508501T2D_K14"	2.58381470755906	"alpha cell"
"HP1508501T2D_K15"	2.25186336188706	"ductal cell"
"HP1508501T2D_K16"	0.427673973592754	"gamma cell"
"HP1508501T2D_K17"	2.61243660699337	"alpha cell"
"HP1508501T2D_K18"	1.79242578633642	"endothelial cell"
"HP1508501T2D_K19"	2.64030949921423	"alpha cell"
"HP1508501T2D_K2"	2.22311647126845	"ductal cell"
"HP1508501T2D_K20"	1.72009115736597	"co-expression cell"
"HP1508501T2D_K21"	2.63566687363516	"alpha cell"
"HP1508501T2D_K22"	2.23896655936707	"ductal cell"
"HP1508501T2D_K23"	2.23836302984316	"ductal cell"
"HP1508501T2D_K3"	2.19842877469793	"ductal cell"
"HP1508501T2D_K4"	2.65386749070184	"alpha cell"
"HP1508501T2D_K6"	2.36202480887135	"acinar cell"
"HP1508501T2D_K7"	2.21597257473542	"ductal cell"
"HP1508501T2D_K9"	2.6104448673676	"alpha cell"
"HP1508501T2D_L10"	2.21664645934677	"PSC cell"
"HP1508501T2D_L11"	2.21603486506936	"ductal cell"
"HP1508501T2D_L13"	2.58606054213923	"alpha cell"
"HP1508501T2D_L14"	2.58220795861747	"alpha cell"
"HP1508501T2D_L15"	2.22400309677012	"PSC cell"
"HP1508501T2D_L16"	2.63070054025349	"alpha cell"
"HP1508501T2D_L17"	2.59242375372624	"alpha cell"
"HP1508501T2D_L18"	2.59564351604684	"alpha cell"
"HP1508501T2D_L2"	2.35957986582017	"acinar cell"
"HP1508501T2D_L20"	2.24369499265289	"ductal cell"
"HP1508501T2D_L21"	2.24650157920097	"ductal cell"
"HP1508501T2D_L23"	2.24086468304407	"ductal cell"
"HP1508501T2D_L5"	2.24730050526493	"ductal cell"
"HP1508501T2D_L6"	2.54995322504756	"alpha cell"
"HP1508501T2D_L7"	2.57226245693337	"alpha cell"
"HP1508501T2D_L9"	2.23188385500668	"ductal cell"
"HP1508501T2D_M1"	2.01578018542165	"mast cell"
"HP1508501T2D_M10"	2.22105928750862	"PSC cell"
"HP1508501T2D_M11"	2.37827115023817	"acinar cell"
"HP1508501T2D_M12"	2.5872392379852	"alpha cell"
"HP1508501T2D_M14"	1.72756068023833	"beta cell"
"HP1508501T2D_M15"	2.25755471911888	"ductal cell"
"HP1508501T2D_M16"	2.22897503845067	"PSC cell"
"HP1508501T2D_M17"	2.24157813549848	"ductal cell"
"HP1508501T2D_M18"	2.40359182784522	"acinar cell"
"HP1508501T2D_M19"	2.59778475655315	"alpha cell"
"HP1508501T2D_M20"	2.69379446882467	"alpha cell"
"HP1508501T2D_M22"	2.22676511904495	"ductal cell"
"HP1508501T2D_M23"	2.15956132701154	"ductal cell"
"HP1508501T2D_M3"	2.23789061636237	"ductal cell"
"HP1508501T2D_M4"	2.64910052850937	"alpha cell"
"HP1508501T2D_M5"	2.64110101015319	"alpha cell"
"HP1508501T2D_M7"	2.35423866441005	"acinar cell"
"HP1508501T2D_M8"	2.59982963918069	"alpha cell"
"HP1508501T2D_M9"	2.65953775613596	"alpha cell"
"HP1508501T2D_N1"	2.24214626618725	"ductal cell"
"HP1508501T2D_N10"	2.22576610791087	"ductal cell"
"HP1508501T2D_N11"	2.59986610155866	"alpha cell"
"HP1508501T2D_N13"	2.37294920256778	"acinar cell"
"HP1508501T2D_N15"	2.21881808858413	"ductal cell"
"HP1508501T2D_N17"	2.23715153981345	"ductal cell"
"HP1508501T2D_N18"	0.433316498374747	"gamma cell"
"HP1508501T2D_N19"	2.231070910129	"ductal cell"
"HP1508501T2D_N2"	2.2268638401722	"ductal cell"
"HP1508501T2D_N20"	2.62478840689128	"alpha cell"
"HP1508501T2D_N21"	2.37483256445311	"acinar cell"
"HP1508501T2D_N22"	2.19967440279571	"ductal cell"
"HP1508501T2D_N23"	2.25178600527529	"ductal cell"
"HP1508501T2D_N4"	2.54524467674763	"alpha cell"
"HP1508501T2D_N5"	1.64849424859723	"alpha cell"
"HP1508501T2D_N6"	2.23214233161208	"ductal cell"
"HP1508501T2D_N7"	2.23318739257237	"ductal cell"
